ISBN,Publisher,Dewey,LC,Title,Number of Pages,Publish Place,Subject Place,Subject,Publish Date,on_NYT,publisher_id,publishplace_id,dewey_id,publisher_freq,publish_place_freq,dewey_freq,Author,author_id,author_frequency
155709263X,Applewood Books,,,The Mystery of the Brass Bound Trunk,220,,0,0,2001,0,944,0,0,0,0,0,Carolyn Keene,336,0
1851682341,Oneworld Publications,,,The Mantle of the Prophet,384,,0,17.66666667,2000,0,990,0,0,0,0,0,Roy Mottahedeh,1844,0
8484531562,Ediciones Del Bronce,,,El Fin De La Semana De Siete Dias. No Dejes Que Tu Trabajo Se Aduene De Tu Vida (Bronce),200,,0,0,2005,0,896,0,0,0,0,0,Ricardo Semler,1456,0
037575797X,Modern Library,823/.8,PR4745 .A1 2001,Far from the madding crowd,468,New York,12.2,6.846153846,2001,0,1343,270,138,0,729,0,Thomas Hardy,783,0
1400049512,Three Rivers Press,930.1/028/04,CC77.U5 H36 2003,Underworld,769,New York,0,0.142857143,2003,0,1234,270,431,0,729,0,Graham Hancock,1437,0
1569716188,Dark Horse,,,Star Wars,120,,0,167,2001,0,728,0,0,0,0,0,Mike Kennedy,1061,0
225315086X,Distribooks,,,L'Equilibre Du Monde / A Fine Balance,896,,0.5,15.33333333,2002,0,816,0,0,0,0,0,Rohinton Mistry,328,0
1903436338,Arden Shakespeare,822.33,PR2820.A2 F67 2002,King Richard II,593,London,25,0,2001,0,628,188,110,0,0,0,Charles R. Forker,824,0
068484611X,Touchstone,,,Tearing the Silence,304,,19.5,9.909090909,1998,0,149,0,0,4,0,0,Ursula Hegi,353,0
1559362103,TCG Translations,822.3/3,PQ3949.C44 T413 2002,A tempest,69,New York,0,57.33333333,2002,0,1019,270,121,0,729,0,Aimé Césaire,1982,0
1903436605,Arden,,,A Midsummer Night's Dream,309,,0,1.692307692,1979,0,21,0,0,0,0,0,William Shakespeare,1811,0
1586634046,SparkNotes,,,Spark Notes A Midsummer Night's Dream,64,,0,0,2002,0,384,0,0,0,0,0,William Shakespeare,1811,0
2266075187,Belfond,,,Minuit dans le jardin du bien et du mal,,,3.333333333,49.8,1994,0,1275,0,0,0,0,0,John Berendt,1192,0
2869595948,Arléa,,,Les Essais (mis en français moderne par Claude Pinganaud),806,,0,0,2002,0,57,0,0,0,0,0,Michel de Montaigne,346,0
822007355,Cliff's Notes,,,Les miserables: notes.,119,"Lincoln, Nebraska",0,0,1968,0,1691,317,0,0,0,0,George Klin,873,0
1586638440,SparkNotes,,,Hamlet (No Fear Shakespeare) (No Fear Shakespeare),,,7.25,1.107142857,2003,0,384,0,0,0,0,0,William Shakespeare,1811,0
019832149X,Oxford University Press,822.3/3,PR2831.A2 G55 2005,Romeo & Juliet,142,Oxford [England],2,17.82608696,2005,0,152,241,121,0,0,0,William Shakespeare,1811,0
1580495788,Prestwick House,,,Romeo and Juliet,111,"Clayton, DE, USA",2,17.82608696,2005,0,561,168,0,0,0,0,William Shakespeare,1811,0
1586633589,Spark Publishing,822.33,PR2831 .P45 2002,Romeo and Juliet,73,"New York, NY, USA",0,140.5,2002,0,957,117,110,0,1,0,Brian Phillips,5,0
1903436915,Arden Shakespeare,,,Romeo and Juliet,350,,2,17.82608696,2009,0,628,0,0,0,0,0,William Shakespeare,1811,0
222109249X,Robert Laffont,,,La Petite fille du lac,363,,0,0,2003,0,408,0,0,0,0,0,Christina Schwarz,2150,0
3442730376,Btb Bei Goldmann,,,Novemberkind.,384,,0,0,2002,0,418,0,0,0,0,0,Christina Schwarz,2150,0
1932361278,Travelers' Tales,910.4/02/07,G465 .T535 2005,There's no toilet paper ... on the road less traveled,,"San Francisco, Calif",0,0.25,2005,0,918,192,442,0,0,0,Doug Lansky,918,0
155704676X,Newmarket Press,791.43/72,PN1997.2.H58 H58 2005,The hitchhiker's guide to the galaxy,184,New York,0,0,2005,0,473,270,173,0,729,0,,0,0
842531481X,Grijalbo Mondadori Sa,,,Verano De Corrupcion/Different Seasons,,,12.44444444,0.609375,1983,0,1025,0,0,0,0,0,Stephen King,235,10
193336856X,Soft Skull Press,,,Mitz,128,,0,58.28571429,2007,0,920,0,0,0,0,0,Sigrid Nunez,1952,0
3442724058,Btb Bei Goldmann,,,Das Krallenäffchen. Ein Virginia- Woolf- Roman.,157,,0,0,2001,0,418,0,0,0,0,0,Sigrid Nunez,1952,0
344245008X,Goldmann,,,Das Haus mit der grünen Tür.,254,,0,0,2001,0,1367,0,0,0,0,0,Gunnar Staalesen,1052,0
3596506808,"Fischer (Tb.), Frankfurt",,,Das Haus an der Düne. Sonderausgabe.,,,0,0,2003,0,198,0,0,0,0,0,Agatha Christie,1965,0
1400033721,Anchor,,,Parallel Worlds,428,,0,0.375,2006,0,582,0,0,0,0,0,Michio Kaku,505,0
1575667215,Kensington,,,Strawberry Shortcake Murder,309,,17,22.92857143,2002,0,829,0,0,2,0,0,Joanne Fluke,66,7
006056668X,Harper,813/.54,PS3563.O594 F58 2004,Fluke,321,New York,3,23.85714286,2004,0,1146,270,345,31,729,667,Christopher Moore,585,4
1575667223,Kensington,,,Blueberry muffin murder,320,New York,17,33.625,2003,0,829,270,0,2,729,0,Joanne Fluke,66,7
082724231X,Chalice Press,261.8/73,BR115.C8 L378 1993,The wolf shall dwell with the lamb,131,"St. Louis, Mo",0,16.8,1993,0,206,318,213,0,0,0,Eric H. F. Law,502,0
039306106X,W.W. Norton,741.5,PN6727.E4 A6 2006,Will Eisner's New York,423,New York,0,55.66666667,2006,0,980,270,229,0,729,0,Will Eisner,307,0
1401207553,DC Comics,,,The Best of the Spirit,185,New York,35,100.5,2005,0,1613,270,0,0,729,0,Will Eisner,307,0
1569719608,Dark Horse Books,741.5/973,PN6727.E4 A25 2003,The Will Eisner sketchbook,,"Milwaukie, Or",0,0,2003,0,1692,330,262,0,0,0,Will Eisner,307,0
159307543X,Dark Horse,,,Conan And The Demons Of Khitai (Conan (Graphic Novels)),96,,0,0,2006,0,728,0,0,0,0,0,,0,0
1568821816,Chaosium,,,Call of Cthulhu,320,,0,0,2005,0,1194,0,0,0,0,0,,0,0
1568821867,Chaosium,,,The Keeper's Companion 2,168,,0,0,2002,0,1194,0,0,0,0,0,,0,0
1568821808,Chaosium Inc.,,,Secrets Of New York,176,,0,0,2005,0,842,0,0,0,0,0,William Jones,1486,0
1568821441,"Chaosium, Inc.",,,"The Keeper's Companion: Blasphemous Knowledge, Forbidden Secrets",208,,0,0,2000,0,255,0,0,0,0,0,,0,0
1568821875,Chaosium,,,Secrets of San Francisco,189,,0,0,2006,0,1194,0,0,0,0,0,,0,0
1568821409,Chaosium,,,Miskatonic University,260,,0,0,2005,0,1194,0,0,0,0,0,Sam Johnson,1378,0
1568821484,"Chaosium, Inc.",,,Call Of Cthulhu,288,,0,0,2000,0,255,0,0,0,0,0,Sandy Petersen,854,0
1568821743,Chaosium Inc.,,,Shadows of Yog-Sothoth,144,,0,0,2004,0,842,0,0,0,0,0,Sandy Petersen,854,0
1568821174,Chaosium,,,Song of Cthulhu,200,,0,0,2001,0,1194,0,0,0,0,0,Stephen Mark Rainey,707,0
076072850X,Barnes & Noble Children's Classics,,,Twenty Thousand Leagues Under The Sea,,,0,0,2002,0,1482,0,0,0,0,0,,0,0
1557508771,Naval Institute Press,843/.8,PQ2469.V4 E5 1993,Jules Verne's Twenty thousand leagues under the sea,392,"Annapolis, Md",0,17.17142857,1993,0,1647,144,26,0,0,0,Jules Verne,507,0
014062063X,Penguin Books,,,Dracula (Penguin Popular Classics),448,,0,2.607843137,2007,0,397,0,0,1,0,0,Bram Stoker,1508,0
2290049662,J'ai lu,,,Anno Dracula,380,,33.33333333,100.8333333,1999,0,1254,0,0,0,0,0,Kim Newman,2039,0
1416520384,Pocket,,,"Happy Hour at Casa Dracula (Casa Dracula Series, Book 1)",314,,0,79.83333333,2006,0,696,0,0,1,0,0,Marta Acosta,1388,0
1887368795,Gauntlet Press,,,Richard Matheson,453,,0,0,2005,0,1334,0,0,0,0,0,Richard Burton Matheson,46,0
1932382720,IDW Publishing,,,Richard Matheson's Hell House,48,,0,0,2005,0,3,0,0,0,0,0,Simon Fraser,45,0
1887368884,Gauntlet Press,,,Bloodlines,520,,0,11.75,2006,0,1334,0,0,0,0,0,Richard Burton Matheson,46,0
1581950063,Zoland Books,813/.54,PS3560.I6 U53 1999,Under the red flag,207,"Cambridge, Mass",6,6.571428571,1999,0,994,355,345,0,0,667,Ha Jin,1855,0
1400032148,Random House,,,The Crazed,323,,6,46.55555556,2005,0,803,0,0,32,0,0,Ha Jin,1855,0
1583421548,Dramatic Pub.,,MLCS 2006/45997 (P),Rumble fish,68,"Woodstock, Ill",0,10,2003,0,1416,250,0,0,0,0,Marcus Romer,206,0
1873448031,Cruithne Press,303.3/6/09420902,HD4865.G7 W67 1994,The work of work,232,Glasgow,59,17.2,1994,0,1679,154,248,0,0,0,Allen J. Frantzen,1349,0
155652532X,Chicago Review Press,,,Katherine,512,,25,93.71428571,2004,0,853,0,0,0,0,0,Anya Seton,1784,0
037550804X,Random House,938,D973 .K37 2004,Mediterranean winter,254,New York,0,11.25,2004,0,803,270,340,32,729,0,Robert D. Kaplan,2154,0
9706519246,Oceano,,CT 18.77.5.K48 S4518.2004,El librero de Kabul,285,México,0.571428571,42.4,2004,0,1086,80,0,0,0,0,Åsne Seierstad,1655,0
8501072877,Editora Record,,,O Livreiro De Cabul,,,0,0,2006,0,818,0,0,0,0,0,,0,0
3546003306,Claassen Verlag,,,Der Buchhändler von Kabul. Ein Familiengeschichte.,,,0,0,2003,0,227,0,0,0,0,0,Asne Seierstad,388,0
1584793821,"Stewart, Tabori and Chang",,,The Ties That Bind,80,,0,0,2004,0,348,0,0,0,0,0,Susan Oliver,1064,0
037377138X,HQN Books,,,Anyone But You,288,,0,73,2006,0,608,0,0,0,0,0,Jennifer Crusie,1574,1
1551667436,MIRA,813.54,PS3553.R7858 S77 1994,Strange bedpersons,249,"Don Mills, Ont",0,63.33333333,1994,0,150,278,452,2,8,6,Jennifer Crusie,1574,1
1551668653,Mira,823.914,,Getting rid of Bradley,248,"Richmond, Surrey",0,15.5,2001,0,1057,373,119,5,0,0,Jennifer Crusie,1574,1
155166951X,MIRA Books,813/.54,PS3553.R7858 W5 1995,What the lady wants,250,"Don Mills, Ont",0,128.2,1995,0,1428,278,345,1,8,667,Jennifer Crusie,1574,1
031294098X,St. Martin's Paperbacks,813/.54,PS3553.R7858 U54 2007,The unfortunate Miss Fortunes,410,New York,0,115.4,2007,0,1268,270,345,1,729,667,Jennifer Crusie,1574,1
9500426544,Emece Editores,,,La Falsificadora/the Counterfeiter,,,0,0,2005,0,901,0,0,0,0,0,Jennifer Crusie,1574,1
3442448964,Goldmann,,,Die Naschkatzen.,479,,0,0,2001,0,1367,0,0,0,0,0,Jennifer Crusie,1574,1
1933771178,Benbella Books,,,Coffee at Luke's,208,,0,0.333333333,2007,0,982,0,0,0,0,0,Jennifer Crusie,1574,1
849561863X,Umbriel Editores,,,Bueno en la cama,416,,0,40.09090909,2003,0,707,0,0,0,0,0,Jennifer Weiner,347,6
1858689104,Carlton Books Ltd,,,"""Cosmopolitan""",144,,0,0,2000,0,27,0,0,0,0,0,Lisa Sussman,1408,0
3442454085,Goldmann,,,Kopfüber ins Glück.,512,,0,0,2003,0,1367,0,0,0,0,0,Anna Maxted,352,0
034911899X,"Little, Brown Book Group",,,Venice,464,,0,42,2005,0,1259,0,0,0,0,0,Michelle Lovric,663,0
1573227161,Riverhead Books,,,Caucasia,413,New York,15.66666667,58,1999,0,1526,270,0,9,729,0,Danzy Senna,2229,0
3442440971,Goldmann,,,Mayday. Roman.,376,,0,0,1998,0,1367,0,0,0,0,0,Nelson DeMille,923,5
1852428082,Serpent's Tail,,,Before Night Falls,317,,14.66666667,29.63157895,2001,0,45,0,0,0,0,0,Reinaldo Arenas,728,0
1842991248,Barrington Stoke Ltd,,,Before Night Falls,80,,0,0,2003,0,1130,0,0,0,0,0,Keith Gray,942,0
1930699891,Project Management Institute,658.15,HD47.3 .F59 2005,Earned value project management,,"Newtown Square, PA",0,57.42857143,2005,0,861,148,196,0,0,0,Quentin W. Fleming,593,0
1400030773,Vintage Contemporaries,813/.54,PS3554.U265 A6 2002,In the bedroom,148,New York,0,201,2002,0,188,270,345,0,729,667,"Dubus, Andre",634,0
1400051533,Three Rivers Press,303.48/3,Q175.55 .G68 2003,"The hedgehog, the fox, and the magister's pox",273,New York,0,0.25,2003,0,1234,270,150,0,729,0,Stephen Jay Gould,814,0
1572307021,Guilford Press,808,P301.5.P47 S75 2003,Persuasive communication,351,New York,0,93.66666667,2003,0,320,270,43,0,729,0,James B. Stiff,109,0
1598163329,Tokyopop,741.5/952,PN6790.J34 L45 2006,Legend of Zipangu,,Hamburg,0,0,2006,0,1320,106,222,0,0,0,Aki Shimizu,773,0
1400041279,Everyman's Library,,,The Origin of Species and the Voyage of the Beagle,972,,0,167,2003,0,763,0,0,0,0,0,Charles Darwin,611,0
1857151992,Everyman's Library,,,Collected Stories (Everyman's Library Classics),911,,0,136,1994,0,763,0,0,0,0,0,Rudyard Kipling,250,0
1853754153,Prion,,,Seven Men and Two Others (Prion Humour Classics),288,,0,0,2001,0,1356,0,0,0,0,0,Sir Max Beerbohm,745,0
1931414165,Mikaya Press,,,The Brooklyn Bridge,48,,21.5,41.75,2006,0,1027,0,0,0,0,0,Elizabeth Mann,1170,0
1932382607,IDW Pub.,,Comic Book 05806,Richard Matheson's Hell house,48,"San Diego, CA",0,0,2004,0,1142,70,0,0,0,0,Ian Edington,73,0
1593074743,Dark Horse,,,H. G. Wells' The War Of The Worlds,72,,0,4.5,2006,0,728,0,0,0,0,0,Ian Edginton,1168,0
4091263917,Shogakukan,,,1 (Yakitate!! Japan [Shonen Sunday C]) (in Japanese),187,,0,0,,0,954,0,0,0,0,0,Takashi Hashiguchi,518,0
8478887423,"Salamandra Publicacions Y Edicions, S.L.",,,Harry Potter y la Orden del Fenix,893,"Navarra, España",14.75,17.91935484,2004,0,26,50,0,0,0,0,J. K. Rowling,1540,1
5353014359,ROSMĖN,,,Гарри Поттер и Орден Феникса,825,"Moskva, Russia",14.75,17.91935484,2004,0,1607,152,0,0,0,0,J. K. Rowling,1540,1
078684907X,Disney Editions,,,Peter and the Starcatchers,451,"New York, USA",0,402,2006,0,109,367,0,0,51,0,Ridley Pearson,1746,3
1416918086,Margaret K. McElderry Books,823.914,PZ7.M1286 Pe 2006 ,Peter Pan in scarlet,309,New York,0,61.7,2006,0,401,270,119,0,729,0,Geraldine McCaughrean,1354,0
006447268X,HarperCollins Publishers,[Fic],PZ7.J684 Cj 2001,Chronicles of Chrestomanci,,New York,0,26.25,2001,0,1449,270,236,5,729,4,Diana Wynne Jones,674,0
1902602684,New Island Books,,,The Builders (Open Door),71,,0,0,2002,0,1446,0,0,0,0,0,Maeve Binchy,1759,4
3426621355,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH & Co.",,,Cathys Traum.,731,,0,0,2002,0,740,0,0,0,0,0,Maeve Binchy,1759,4
8484451143,GAIA,,,La Biblia de los Critales/ The Crystal Bible,400,,0,0,2003,0,244,0,0,0,0,0,Judy Hall,487,0
034548357X,Modern Library,,,Inferno (Modern Library Classics),560,,0,402,2005,0,1343,0,0,0,0,0,Dante Alighieri,1121,0
1582880956,Spellbinders,,,Watership Down,,,0,0,2004,0,481,0,0,0,0,0,,0,0
1405308621,Dorling Kindersley Publishers Ltd,,,Caring for Your Dog,448,,0,2,2005,0,685,0,0,0,0,0,Bruce Fogle,1261,0
1421500914,Viz Media,741.5/952,PN6790.J33 M,Howl's moving castle.,167,"San Francisco, CA",0,7,2005,0,448,325,222,0,0,0,Hayao Miyazaki,1358,0
1421500906,VIZ Media LLC,,,Howls Moving Castle Picture Book (Howl's Moving Castle Picture Book),184,,0,0,2005,0,1354,0,0,0,0,0,Hayao Miyazaki,1358,0
1585100374,Focus Publishing/R Pullins Co.,,PA4414.A2 B56 2004,Sophocles: the Theban plays,235,"Newburyport, MA",0,0.5,2004,0,180,223,0,0,0,0,Sophocles,1379,0
8574481041,Estação Liberdade,,,"Irmãs Makioka, As",,,0,0,2005,0,722,0,0,0,0,0,,0,0
2070401677,Gallimard,,,"Le chat, son maître et ses deux maîtresses",210,,0,0,1997,0,721,0,0,0,0,0,Jun'ichirō Tanizaki,2127,0
055255264X,Corgi,,,A Hat Full of Sky,352,,0,0,2005,0,213,0,0,0,0,0,Terry Pratchett,2090,4
057506689X,Gollancz,,,Soul Music (Discworld Novel),288,,0,0,1999,0,790,0,0,0,0,0,Terry Pratchett,2090,4
8497596013,CORGI BOOKS (TWLD),,,"Mort (Los Jet De Plaza & Janes, 342/4)",317,,0,0,2004,0,575,0,0,0,0,0,Terry Pratchett,2090,4
038560937X,Doubleday UK,,,Where's My Cow?,32,,0,4.8,2005,0,1593,0,0,0,0,0,Terry Pratchett,2090,4
055215315X,Corgi Audio,,,Lords and Ladies,,,0,12.66666667,2005,0,892,0,0,0,0,0,Terry Pratchett,2090,4
006001234X,"HarperCollins, Publishers",,,The amazing Maurice and his educated rodents,241,New York,0,5.454545455,2002,0,977,270,0,0,729,0,Terry Pratchett,2090,4
057506885X,Victor Gollancz,823.914,,The last hero,158,London,0,1,2001,0,1249,188,119,0,0,0,Terry Pratchett,2090,4
071484330X,Phaidon,779/.092,TR654 .E758 2003,Elliott Erwitt snaps.,543,London,0,0,2003,0,1621,188,375,0,0,0,Elliott Erwitt,894,0
080652569X,Citadel,,,REAL Ultimate Power,192,,0,0,2004,0,221,0,0,0,0,0,Robert Hamburger,2276,0
1590525086,Multnomah,,,The Treasure Principle,120,"Colorado Springs, CO",0,0,2005,0,1246,14,0,0,0,0,Randy C. Alcorn,2028,0
047004604X,For Dummies,,,Texas Hold'em For Dummies (For Dummies (Sports & Hobbies)),288,,0,0.5,2006,0,1383,0,0,0,0,0,Mark Harlan,1819,0
1574889230,Potomac Books,940.54/26699,D774.M4 P37 2005,Shattered sword,,"Washington, D.C",0,14.53846154,2005,0,332,237,57,0,0,0,Jonathan Parshall,354,0
1580801420,Burford Books,,,Shattered Air,264,,23,134.3333333,2007,0,1218,0,0,0,0,0,Bob Madgic,1429,0
037380248X,Luna,,,Shattered Dance,442,,0,0,2006,0,354,0,0,0,0,0,Caitlin Brennan,1309,0
034546639X,Ballantine Books,,,All I Ever Really Needed to Know I Learned in Kindergarten,240,,0,1,2004,0,449,0,0,59,0,0,"Fulgham, Robert",446,0
044019069X,Dell,,,Trevayne,,,0,0,1986,0,281,0,0,0,0,0,Jonathan Ryder,956,0
2266034839,Presse Pocket,,,Entretien Avec UN Vampire/Interview With the Vampire,443,,2.5,41.21052632,1992,0,1380,0,0,0,0,0,Anne Rice,523,4
1561796778,Tyndale House,303.3/72,HM681 .H53 1999,"Boomers, Xers, and other strangers",370,"Wheaton, Ill",0,28,1999,0,1364,58,52,0,0,0,Kathy Hicks,461,0
1563050757,Workman Pub.,818/.5407,PN6231.B22 L35 1991,The Boomer Bible,649,New York,0,80.42857143,1991,0,1080,270,179,0,729,0,R. F. Laird,439,0
3548252729,Ullstein Tb,,,Stark. The Dark Half.,525,,1.4,8.631578947,2001,0,54,0,0,0,0,0,Stephen King,235,10
1933110333,Bold Strokes Books,,,A Matter of Trust,206,,0,1,2006,0,820,0,0,0,0,0,Radclyffe,1711,0
1575662450,Kensington Pub. Corp.,,,Murder on the glitter box,348,"New York, NY",0,187.3333333,1998,0,730,53,0,2,19,0,"Allen, Steve",640,0
068487122X,Simon & Schuster,813/.54,PS3563.A319 L6 2000,Lonesome Dove,857,"New York, USA",2.041666667,36.23529412,2000,0,470,367,345,62,51,667,Larry McMurtry,1939,1
1600100295,IDW Pub.,741.5973,PN6727.R93 G74 2006,The great and secret show,,"San Diego, CA",0,167,2006,0,1142,70,369,0,0,0,Chris Ryall,2005,0
000617695X,Fontana,,,The great and secret show,704,London,0,1.5,1990,0,11,188,0,0,0,0,Clive Barker,1587,0
068987670X,Aladdin Paperbacks,,CPB Box no. 2342 vol. 44,Star bright,146,New York,0,20.22222222,2005,0,1200,270,0,0,729,0,Cathy Hapka,364,0
0,,,,All We Ever Wanted: A Novel,,,0,0,,0,0,0,0,0,0,0,Emily Giffin,1247,3
1402728115,Union Square Press,398/.469,GR830.D7 C57 2005,The book of the dragon,141,New York,0,84.5,2005,0,1044,270,109,0,729,0,Ciruelo,491,0
1416912274,Simon & Schuster Books for Young Readers,[Fic],PZ7.O97124 Se 2006,The seven dragons,,New York,0,13.33333333,2006,0,400,270,236,0,729,4,James A. Owen,1685,0
1857236076,Orbit,,,Running with the Demon (Word & the Void),512,,0,0,2006,0,89,0,0,2,0,0,Terry Brooks,254,6
034548410X,Del Rey,813/.54,PS3552.R6596 A83 2007,Armageddon's children,404,New York,5,77.42857143,2007,0,446,270,345,7,729,667,Terry Brooks,254,6
1841492663,Orbit,813.54,,The word and the void,872,London,0,0,2003,0,89,188,452,2,0,6,Terry Brooks,254,6
1416502041,Pocket Books,,,The Jerle Shannara Trilogy (Voyage of the Jerle Shannara),1280,,0,0,2005,0,1379,0,0,5,0,0,Terry Brooks,254,6
1857239016,Orbit,,,The Talismans of Shannara (Heritage of Shannara),512,,0,0,2006,0,89,0,0,2,0,0,Terry Brooks,254,6
3442413265,Wilhelm Goldmann Verlag GmbH,,,Hook,318,,0,80.4,1992,0,192,0,0,0,0,0,Terry Brooks,254,6
3442249759,Goldmann,,,Der Sohn von Shannara.,221,,0,0,2000,0,1367,0,0,0,0,0,Terry Brooks,254,6
3442242576,Goldmann,,,Dämonensommer.,,,0,0,2003,0,1367,0,0,0,0,0,Terry Brooks,254,6
3442247977,Goldmann,,,Hexenzauber. Fantasy- Roman.,344,,0,0,1998,0,1367,0,0,0,0,0,Terry Brooks,254,6
1841493554,Orbit,,,The Heritage of Shannara Omnibus (Heritage of Shannara),1248,,0,167,2007,0,89,0,0,2,0,0,Terry Brooks,254,6
3442241707,Goldmann,,,Dämonenfeuer.,,,0,0,2002,0,1367,0,0,0,0,0,Terry Brooks,254,6
034543949X,Del Rey Impact,813/.54,PS3554.E445 A6 2000,The best of Lester del Rey,294,New York,0,140.75,2000,0,164,270,345,0,729,667,Lester del Rey,1218,0
185723586X,Orbit,813.54,,The tangle box,341,London,0,100.5,,0,89,188,452,2,0,6,Terry Brooks,254,6
3442245370,Goldmann,,,Der Zauber von Shannara.,189,,0,0,1991,0,1367,0,0,0,0,0,Terry Brooks,254,6
2914370318,Braguelonne,,,"Shannara, tome 1 ",512,,0,0,2002,0,1002,0,0,0,0,0,Terry Brooks,254,6
3442249775,Goldmann,,,Die Elfensteine von Shannara.,218,,0,0,2001,0,1367,0,0,0,0,0,Terry Brooks,254,6
3442352444,Goldmann,,,Stadt der Dämonen.,,,0,0,1999,0,1367,0,0,0,0,0,Terry Brooks,254,6
3442249783,Goldmann,,,Der Druide von Shannara.,218,,0,0,2001,0,1367,0,0,0,0,0,Terry Brooks,254,6
3442352436,Goldmann,,,Star Wars Episode 1. Die dunkle Bedrohung.,319,,0,0,1999,0,1367,0,0,0,0,0,Terry Brooks,254,6
1852521414,Mercury Business Books,,,The Deming Management Method,272,,0,93.66666667,1992,0,1175,0,0,0,0,0,Mary Walton,727,0
1857230752,Orbit,,,The Scions of Shannara (Heritage of Shannara),512,,0,0,2006,0,89,0,0,2,0,0,Terry Brooks,254,6
1402736959,Sterling,,,Classic Starts,160,,12,98,2007,0,145,0,0,0,0,0,Oliver Ho,2042,0
140120242X,Titan,,,Trial by fire,144,"Santa Monica, Calif",0,41.75,2004,0,454,345,0,0,0,0,Joe Kelly,1473,0
1401211984,DC Comics,,,Manhunter,221,,0,167,2007,0,1613,0,0,0,0,0,Marc Andreyko,890,0
1416513418,Pocket,,,Sahara,568,,0,57.16666667,2005,0,696,0,0,1,0,0,Clive Cussler,1502,25
1572308680,Guilford Press,916.7,DT351.9 .S76 2004,Africa south of the Sahara,477,New York,0,42.5,2004,0,320,270,303,0,729,0,Robert F. Stock,767,0
1419954482,Ellora's Cave Publishing,,,Ellora's Cavemen,247,,0,0,2006,0,694,0,0,0,0,0,,0,0
019516895X,"Oxford University Press, USA",,,Battle Cry of Freedom,952,,17.5,54,2003,0,1427,0,0,0,0,0,James M. McPherson,2274,0
2290011150,J'ai lu,,,Alien,,,0,112.6,1999,0,1254,0,0,0,0,0,Alan Dean Foster,1361,0
5555661606,,,,Spellsinger #06,,,0,0,,0,0,0,0,0,0,0,Alan Dean Foster,1361,0
034531980X,Ballantine,,,Sentenced to prism,273,New York,0,201,1985,0,679,270,0,1,729,0,Alan Dean Foster,1361,0
3442250099,Goldmann,,,Star Wars. Skywalkers Rückkehr.,221,,0,0,1996,0,1367,0,0,0,0,0,Alan Dean Foster,1361,0
044100847X,Ace,,,Interlopers,313,,0,0,2001,0,1127,0,0,2,0,0,Alan Dean Foster,1361,0
007141858X,Contemporary Books,302.2,HM1166 .L68 2003,How to talk to anyone,345,"Chicago, Ill",0,0,2003,0,1536,339,100,0,0,0,Leil Lowndes,1818,0
1580495869,Prestwick House,,,The red badge of courage,,,19.5,8.6,2006,0,561,0,0,0,0,0,Stephen Crane,1701,0
1402726635,Sterling Pub.,[Fic],PZ7.H63337 Red 2006,The red badge of courage / retold from the Stephen Crane original ; abridged by Oliver Ho ; illustrated by Jamel Akib ; afterword by Arthur Pober.,,"New York, NY",35,32.5,2006,0,873,53,236,0,19,4,Oliver Ho,2042,0
1841491837,Orbit,,,Crossroads of Twilight (Wheel of Time),832,,0,0,2003,0,89,0,0,2,0,0,Robert Jordan,1790,2
1857237501,Orbit,,,The Conan Chronicles I,512,,0,0,1999,0,89,0,0,2,0,0,Robert Jordan,1790,2
1586633570,SparkNotes,,,Spark Notes Frankenstein,72,,0,0,2002,0,384,0,0,0,0,0,SparkNotes Editors,998,0
074325578X,.,,,Frankenstein : a Kaplan SAT score=raising classic / by Mary Shelley.,,,0,0,,0,120,0,0,0,0,0,,0,0
1419542249,Kaplan Publishing,,,Frankenstein,456,,30,3.435897436,2006,0,1305,0,0,0,0,0,Mary Shelley,77,0
076660828X,Modern Pub.,,PZ7.M373 Fr 2004,Frankenstein,182,"New York, N.Y",0,1.2,2004,0,1274,269,0,0,4,0,C. Louise March,1006,0
1400052211,Harmony Books,791.4302/8092,PN2287.S68 E45 2006,Jimmy Stewart,463,New York,35,1.333333333,2006,0,124,270,459,0,729,0,Marc Eliot,768,0
1569803102,Barricade Legends / Barricade Books Inc.,,,Jimmy Stewart,320,,35,57,2006,0,1250,0,0,0,0,0,Michael Munn,2269,0
1416530746,Pocket,,,Remember When,432,,14,50.92307692,2006,0,696,0,0,1,0,0,Judith McNaught,37,0
